stop_id,stop_name,stop_lat,stop_lon
6035,BRISTOL-SUNFLOWER,33.694701,-117.885274
6036,BRISTOL-CALLEN'S COMMON,33.697633,-117.885336
6037,BRISTOL-MACARTHUR,33.701045,-117.885388
6038,BRISTOL-ALTON,33.703315,-117.885386
6039,BRISTOL-SEGERSTROM,33.70789,-117.885301
6040,BRISTOL-HEMLOCK,33.710253,-117.885309
6041,BRISTOL-CENTRAL,33.712972,-117.885272
6042,BRISTOL-WARNER,33.71539,-117.88526
6043,BRISTOL-SAINT GERTRUDE,33.719277,-117.885171
6045,BRISTOL-SAINT ANDREW,33.723781,-117.885117
6046,BRISTOL-EDINGER,33.727385,-117.885062
6047,BRISTOL-WILSHIRE,33.731154,-117.884962
6048,BRISTOL-MCFADDEN,33.735002,-117.884964
6050,BRISTOL-BISHOP,33.740399,-117.884984
6052,BRISTOL-1ST,33.745631,-117.885052
6053,BRISTOL-SANTA ANA,33.748229,-117.885002
6054,BRISTOL-CIVIC CENTER,33.750746,-117.88503
6057,BRISTOL-17TH,33.760505,-117.884864
6058,BRISTOL-21ST,33.763659,-117.884802
6059,BRISTOL-SANTA CLARA,33.767674,-117.884744
6061,BRISTOL-MEMORY,33.774,-117.884562
6062,BRISTOL-RIVERGLEN,33.776564,-117.88461
6063,BRISTOL-HESPERIAN,33.778204,-117.88457
6064,BRISTOL-RIVERGLEN,33.775673,-117.884989
6065,BRISTOL-PARK,33.771593,-117.884974
6066,BRISTOL-SANTA CLARA,33.768138,-117.88502
6067,BRISTOL-BRISTOL MARKETPLACE,33.762295,-117.885141
6068,BRISTOL-17TH,33.759321,-117.885211
6069,BRISTOL-WASHINGTON,33.755329,-117.885182
6071,BRISTOL-CIVIC CENTER,33.751032,-117.885236
6072,BRISTOL-SANTA ANA,33.747645,-117.885317
6073,BRISTOL-1ST,33.745285,-117.885296
6075,BRISTOL-WILLITS,33.739608,-117.885398
6077,BRISTOL-MCFADDEN,33.733793,-117.88533
6078,BRISTOL-WILSHIRE,33.73049,-117.885324
6079,BRISTOL-EDINGER,33.726433,-117.885321
6080,BRISTOL-SAINT ANDREW,33.7234,-117.88533
6082,BRISTOL-WARNER,33.717695,-117.885449
6083,BRISTOL-WARNER,33.715426,-117.885505
6084,BRISTOL-CENTRAL,33.71221,-117.885573
6085,BRISTOL-HEMLOCK,33.709587,-117.885619
6086,BRISTOL-SEGERSTROM,33.707099,-117.885664
6088,BRISTOL-ALTON,33.703313,-117.885748
6089,BRISTOL-MACARTHUR,33.699306,-117.885729
6090,BRISTOL-CALLEN'S COMMON,33.697453,-117.885725
6091,BRISTOL-SUNFLOWER,33.694953,-117.885713
6107,CENTER-EDINGER,33.727799,-117.898056
6108,CENTER-WILSHIRE,33.7314,-117.897986
6109,CENTER-MCFADDEN,33.734255,-117.898036
6110,CENTER-MCFADDEN,33.733845,-117.89828
6111,CENTER-WILSHIRE,33.73087,-117.898206
6112,CHESTNUT-MAIN,33.742362,-117.867266
6113,CHESTNUT-ORANGE,33.742391,-117.864786
6114,CHESTNUT-OAK,33.742396,-117.861822
6115,CHESTNUT-HALLADAY,33.742407,-117.859315
6119,CHESTNUT-STANDARD,33.742554,-117.857475
6120,CHESTNUT-HICKORY,33.742548,-117.860755
6121,CHESTNUT-MAPLE,33.742603,-117.86371
6122,CHESTNUT-MAIN,33.742536,-117.867404
6124,CIVIC CENTER-PACIFIC,33.75146,-117.888218
6128,CIVIC CENTER-PARTON,33.751415,-117.875254
6129,CIVIC CENTER-ROSS,33.751428,-117.872188
6130,CIVIC CENTER-BROADWAY,33.751328,-117.869939
6131,CIVIC CENTER-BIRCH,33.751641,-117.870797
6132,CIVIC CENTER-VAN NESS,33.751629,-117.873416
6134,CIVIC CENTER-FLOWER,33.751599,-117.877173
6138,CIVIC CENTER-PACIFIC,33.751605,-117.888698
6167,DYER-PULLMAN,33.708385,-117.848818
6168,DYER-RED HILL,33.706084,-117.843746
6169,DYER-PULLMAN,33.708604,-117.848216
6192,EDINGER-MOHAWK,33.727323,-117.910927
6193,EDINGER-FAIRVIEW,33.727121,-117.905684
6194,EDINGER-SULLIVAN,33.727173,-117.902823
6195,EDINGER-GREENVILLE,33.727086,-117.899828
6196,EDINGER-CENTER,33.727085,-117.897782
6197,EDINGER-RAITT,33.727073,-117.894572
6198,EDINGER-PACIFIC,33.727053,-117.888555
6199,EDINGER-BRISTOL,33.727032,-117.8841
6200,EDINGER-PARK,33.727155,-117.88014
6201,EDINGER-FLOWER,33.727118,-117.876852
6202,EDINGER-VAN NESS,33.727113,-117.873316
6204,EDINGER-MAIN,33.727068,-117.868527
6205,EDINGER-MAPLE,33.726999,-117.863093
6206,EDINGER-KILSON,33.726821,-117.860797
6208,EDINGER-STANDARD,33.726666,-117.855995
6209,EDINGER-GRAND,33.726654,-117.850034
6210,EDINGER-LYON,33.726611,-117.845439
6211,EDINGER-RITCHEY,33.726621,-117.841031
6213,EDINGER-AUTO MALL,33.72695,-117.837712
6214,EDINGER-RITCHEY,33.726878,-117.841967
6215,EDINGER-LYON,33.726849,-117.845591
6217,EDINGER-GRAND,33.726882,-117.849641
6218,EDINGER-STANDARD,33.726945,-117.85695
6219,EDINGER-KILSON,33.727162,-117.861599
6220,EDINGER-MAPLE,33.727299,-117.864496
6221,EDINGER-MAIN,33.727334,-117.86819
6223,EDINGER-VAN NESS,33.727365,-117.873804
6224,EDINGER-FLOWER,33.727379,-117.876893
6225,EDINGER-TOWNER,33.727384,-117.880148
6226,EDINGER-ROSEWOOD,33.727427,-117.882337
6227,EDINGER-BRISTOL,33.727282,-117.886007
6228,EDINGER-PACIFIC,33.727265,-117.888517
6229,EDINGER-CENTER,33.72734,-117.898659
6230,EDINGER-RAITT,33.727336,-117.894613
6231,EDINGER-SULLIVAN,33.727366,-117.902926
6232,EDINGER-FAIRVIEW,33.727468,-117.906696
6233,EDINGER-MOHAWK,33.727548,-117.912244
6234,EDINGER-NEWHOPE,33.73103,-117.929037
6235,EDINGER-CORTA,33.731041,-117.933732
6236,EUCLID-ROBERTS,33.734762,-117.937221
6237,EUCLID-MCFADDEN,33.738617,-117.937289
6238,EUCLID-BARBETTE,33.741676,-117.937345
6239,EUCLID-1ST,33.745465,-117.937369
6240,EUCLID-5TH,33.749194,-117.937422
6241,EUCLID-HAZARD,33.752921,-117.937445
6242,EUCLID-OAKFIELD,33.754927,-117.93747
6243,EUCLID-4TH,33.747995,-117.937691
6244,EUCLID-1ST,33.744365,-117.937654
6245,EUCLID-BARBETTE,33.741463,-117.937591
6247,EUCLID-MCFADDEN,33.737823,-117.937537
6248,EUCLID-ROBERTS,33.735017,-117.937516
6250,FAIRVIEW-SUNFLOWER,33.696492,-117.907588
6251,FAIRVIEW-MACARTHUR,33.700388,-117.907491
6252,FAIRVIEW-ALTON,33.703379,-117.907613
6253,FAIRVIEW-GARRY,33.705658,-117.907627
6254,FAIRVIEW-SEGERSTROM,33.709208,-117.907649
6256,FAIRVIEW-CENTRAL,33.712602,-117.907677
6257,FAIRVIEW-WARNER,33.715664,-117.907686
6258,FAIRVIEW-HARVARD,33.720552,-117.908391
6259,FAIRVIEW-SAINT ANDREW,33.723716,-117.907352
6260,FAIRVIEW-EDINGER,33.726718,-117.906222
6261,FAIRVIEW-BORCHARD,33.729454,-117.905722
6262,FAIRVIEW-DAHL,33.731929,-117.906436
6263,FAIRVIEW-MCFADDEN,33.734887,-117.906552
6264,FAIRVIEW-HIGHLAND,33.737498,-117.906592
6265,FAIRVIEW-WILLITS,33.740636,-117.906595
6266,FAIRVIEW-1ST,33.745809,-117.905138
6267,FAIRVIEW-5TH,33.749111,-117.904457
6268,FAIRVIEW-CIVIC CENTER,33.751823,-117.902761
6270,FAIRVIEW-WESTMINSTER,33.76027,-117.902707
6271,FAIRVIEW-EDNA,33.763677,-117.902789
6272,FAIRVIEW-TRASK,33.766813,-117.902809
6273,FAIRVIEW-DOWNIE,33.771053,-117.902863
6275,FAIRVIEW-WESTMINSTER,33.75936,-117.902954
6276,FAIRVIEW-12TH,33.753564,-117.902414
6278,FAIRVIEW-CIVIC CENTER,33.751301,-117.903462
6279,FAIRVIEW-5TH,33.748458,-117.905185
6280,FAIRVIEW-1ST,33.74459,-117.905468
6281,FAIRVIEW-WILLITS,33.739731,-117.906881
6282,FAIRVIEW-HIGHLAND,33.736755,-117.90688
6283,FAIRVIEW-MCFADDEN,33.734004,-117.90688
6284,FAIRVIEW-DAHL,33.731079,-117.906476
6285,FAIRVIEW-EDINGER,33.727703,-117.906234
6286,FAIRVIEW-CENTENNIAL,33.723124,-117.907828
6287,FAIRVIEW-HARVARD,33.719558,-117.908734
6288,FAIRVIEW-WARNER,33.714335,-117.908003
6289,FAIRVIEW-CENTRAL,33.712271,-117.90799
6291,FAIRVIEW-SEGERSTROM,33.708386,-117.907996
6292,FAIRVIEW-GARRY,33.706055,-117.907959
6293,FAIRVIEW-ALTON,33.703848,-117.907917
6294,FAIRVIEW-MACARTHUR,33.699478,-117.907911
6295,FLOWER-MACARTHUR,33.699713,-117.876888
6296,FLOWER-ALTON,33.705253,-117.876784
6297,FLOWER-DYER,33.709346,-117.876726
6298,FLOWER-CENTRAL,33.712098,-117.876652
6299,FLOWER-WARNER,33.716897,-117.876483
6300,FLOWER-SAINT GERTRUDE,33.720018,-117.876484
6301,FLOWER-SAINT ANDREW,33.722987,-117.876454
6302,FLOWER-EDINGER,33.727043,-117.876497
6303,FLOWER-WILSHIRE,33.731142,-117.876386
6304,FLOWER-MCFADDEN,33.734353,-117.876457
6305,FLOWER-RICHLAND,33.738567,-117.876317
6306,FLOWER-MYRTLE,33.741951,-117.876265
6307,FLOWER-1ST,33.745904,-117.876375
6308,FLOWER-SANTA ANA,33.748438,-117.876363
6309,FLOWER-6TH,33.750429,-117.876418
6311,FLOWER-10TH,33.753992,-117.876268
6312,FLOWER-WASHINGTON,33.755939,-117.876326
6313,FLOWER-15TH,33.758105,-117.876288
6314,FLOWER-15TH,33.757635,-117.876633
6315,FLOWER-WASHINGTON,33.755988,-117.876644
6316,FLOWER-10TH,33.75312,-117.876633
6319,FLOWER-6TH,33.749537,-117.87665
6321,FLOWER-WALNUT,33.744654,-117.876572
6322,FLOWER-CHESTNUT,33.742417,-117.876514
6323,FLOWER-RICHLAND,33.738198,-117.876554
6324,FLOWER-MCFADDEN,33.734039,-117.876614
6325,FLOWER-WILSHIRE,33.730551,-117.876661
6326,FLOWER-EDINGER,33.726793,-117.876716
6327,FLOWER-BERKELEY,33.724402,-117.876711
6328,FLOWER-SAINT ANDREW,33.72219,-117.876692
6329,FLOWER-SAINT GERTRUDE,33.719378,-117.876766
6330,FLOWER-WARNER,33.715621,-117.876889
6331,FLOWER-CENTRAL,33.712034,-117.876934
6332,FLOWER-SEGERSTROM,33.709203,-117.876973
6333,FLOWER-ALTON,33.705016,-117.877016
6334,FLOWER-COLUMBINE,33.702507,-117.877039
6335,FLOWER-MACARTHUR,33.699436,-117.87708
6336,FLOWER-KELLER,33.696324,-117.877124
6338,GRAND-BROOKHOLLOW,33.712582,-117.850513
6339,GRAND-WARNER,33.716569,-117.850366
6340,GRAND-SAINT GERTRUDE,33.720054,-117.850452
6341,GRAND-SAINT ANDREW,33.723349,-117.850408
6342,GRAND-EDINGER,33.727669,-117.850379
6343,GRAND-WILSHIRE,33.730013,-117.850357
6345,GRAND-MCFADDEN,33.734012,-117.850232
6346,GRAND-WAKEHAM,33.736512,-117.850054
6347,GRAND-CHESTNUT,33.742181,-117.850145
6348,GRAND-1ST,33.745661,-117.851792
6350,GRAND-4TH,33.748561,-117.851703
6351,GRAND-ENT ORANGE COUNTY,33.750787,-117.851744
6354,GRAND-14TH,33.75695,-117.851716
6356,GRAND-17TH,33.760379,-117.851802
6357,GRAND-21ST,33.762387,-117.851803
6358,GRAND-SANTA CLARA,33.766886,-117.851409
6359,GRAND-GROVEMONT,33.770734,-117.852062
6360,GRAND-FAIRHAVEN,33.773612,-117.852882
6361,GRAND-FAIRHAVEN,33.772887,-117.853013
6362,GRAND-GROVEMONT,33.770031,-117.852248
6363,GRAND-SANTA CLARA,33.766842,-117.851661
6364,GRAND-21ST,33.76321,-117.851947
6365,GRAND-17TH,33.760378,-117.852037
6366,GRAND-15TH,33.757428,-117.852095
6367,GRAND-SANTA ANA,33.7541,-117.852052
6369,GRAND-6TH,33.749923,-117.85197
6370,GRAND-4TH,33.747577,-117.852005
6371,GRAND-1ST,33.745005,-117.851868
6372,GRAND-CHESTNUT,33.742029,-117.850442
6373,GRAND-WAKEHAM,33.736901,-117.850397
6374,GRAND-MCFADDEN,33.73304,-117.850589
6375,GRAND-WILSHIRE,33.729921,-117.850607
6376,GRAND-EDINGER,33.726358,-117.850647
6377,GRAND-POMONA,33.72459,-117.850664
6378,GRAND-SAINT ANDREW,33.722581,-117.850672
6379,GRAND-SAINT GERTRUDE,33.71926,-117.850692
6380,GRAND-WARNER,33.71542,-117.850835
6381,GRAND-HOTEL TERRACE,33.711789,-117.850827
6382,GREENVILLE-PENDLETON,33.717003,-117.903482
6383,GREENVILLE-SAINT GERTRUDE,33.718991,-117.902816
6384,GREENVILLE-GLENWOOD,33.722074,-117.901841
6386,GREENVILLE-POMONA,33.725197,-117.900677
6387,GREENVILLE-STANFORD,33.726555,-117.900445
6388,GREENVILLE-OCCIDENTAL,33.723856,-117.901346
6389,GREENVILLE-CASTOR,33.721103,-117.902284
6390,GREENVILLE-CAMDEN,33.719173,-117.90299
6391,GREENVILLE-PENDLETON,33.717323,-117.903616
6392,HALLADAY-2929 HALLADAY,33.706843,-117.859739
6393,HALLADAY-DYER,33.709076,-117.859406
6394,HALLADAY-EMMETT,33.711709,-117.859392
6395,HALLADAY-CENTRAL,33.713619,-117.85923
6397,HALLADAY-WARNER,33.715647,-117.859416
6398,HALLADAY-CENTRAL,33.714064,-117.859433
6399,HALLADAY-GOETZ,33.711822,-117.859602
6400,HALLADAY-DYER,33.708927,-117.85965
6401,HALLADAY-3020 HALLADAY,33.706274,-117.85995
6402,HARBOR-SUNFLOWER,33.696314,-117.919306
6403,HARBOR-LAKE CENTER,33.699583,-117.919389
6404,HARBOR-MACARTHUR,33.702992,-117.919459
6405,HARBOR-GARRY,33.706027,-117.919473
6407,HARBOR-SEGERSTROM,33.709231,-117.919518
6408,HARBOR-WARNER,33.714381,-117.91961
6409,HARBOR-KENT,33.735109,-117.919826
6410,HARBOR-MCFADDEN,33.738662,-117.919865
6411,HARBOR-CAMILLE,33.741117,-117.919918
6412,HARBOR-1ST,33.744756,-117.919953
6413,HARBOR-5TH,33.749494,-117.92001
6414,HARBOR-HAZARD,33.752793,-117.92004
6415,HARBOR-WASHINGTON,33.756816,-117.92009
6416,HARBOR-WESTMINSTER,33.759547,-117.920115
6417,HARBOR-WESTMINSTER,33.759106,-117.920464
6418,HARBOR-WASHINGTON,33.755799,-117.92043
6419,HARBOR-HAZARD,33.75204,-117.920365
6420,HARBOR-5TH,33.749133,-117.920332
6421,HARBOR-1ST,33.744318,-117.920302
6422,HARBOR-CAMILLE,33.740546,-117.920251
6423,HARBOR-MCFADDEN,33.737567,-117.920199
6424,HARBOR-KENT,33.734951,-117.920159
6425,HARBOR-WARNER,33.713345,-117.919998
6427,HARBOR-SEGERSTROM,33.708185,-117.919846
6428,HARBOR-GARRY,33.705286,-117.919801
6432,MACARTHUR-SANDPOINTE,33.698135,-117.865578
6433,LAWSON-MEMORY,33.774041,-117.863095
6444,MACARTHUR-HARBOR,33.701887,-117.918913
6445,MACARTHUR-HOME DEPOT,33.701897,-117.916746
6446,MACARTHUR-SUSAN,33.701274,-117.912588
6447,MACARTHUR-FAIRVIEW,33.699766,-117.906936
6448,MACARTHUR-GREENVILLE,33.699813,-117.903389
6449,MACARTHUR-RAITT,33.699855,-117.897919
6450,MACARTHUR-TWILIGHT,33.699874,-117.89443
6451,MACARTHUR-BEAR,33.699899,-117.891668
6452,MACARTHUR-PLAZA,33.699882,-117.888575
6453,MACARTHUR-BRISTOL,33.699857,-117.884923
6454,MACARTHUR-ENT 1000 MACARTHUR,33.699834,-117.88186
6455,MACARTHUR-TOWNER,33.699832,-117.87976
6456,MACARTHUR-FLOWER,33.699854,-117.876414
6457,MACARTHUR-PARTON,33.69985,-117.874118
6458,MACARTHUR-BIRCH,33.699853,-117.871315
6459,MACARTHUR-MAIN,33.699845,-117.867278
6461,MACARTHUR BLVD-MACARTHUR PLACE,33.700155,-117.866334
6462,MACARTHUR-MAIN,33.700142,-117.86929
6463,MACARTHUR-BIRCH,33.700109,-117.872255
6464,MACARTHUR-PARTON,33.700123,-117.874959
6465,MACARTHUR-FLOWER,33.700119,-117.877395
6466,MACARTHUR-TOWNER,33.700114,-117.880315
6468,MACARTHUR-BRISTOL,33.700112,-117.886123
6469,MACARTHUR-PLAZA,33.70016,-117.88853
6470,MACARTHUR-GREENVILLE,33.700058,-117.904624
6471,MACARTHUR-FAIRVIEW,33.700048,-117.908371
6472,MACARTHUR-SUSAN,33.701931,-117.913354
6473,MACARTHUR-HARBOR BUSINESS,33.702167,-117.917559
6474,MACARTHUR-HARBOR,33.702108,-117.920302
6475,MACARTHUR-CRODDY,33.702092,-117.92209
6476,MACARTHUR-HYLAND,33.702088,-117.92627
6477,MAIN-SUNFLOWER,33.694701,-117.868123
6478,MAIN-SANDPOINTE,33.698553,-117.868034
6479,MAIN-MACARTHUR,33.70071,-117.867926
6480,MAIN-ALTON,33.705569,-117.867931
6481,MAIN-DYER,33.709068,-117.867884
6483,MAIN-CENTRAL,33.713499,-117.867851
6484,MAIN-WARNER,33.716314,-117.86786
6486,MAIN-SAINT GERTRUDE,33.719454,-117.867812
6487,MAIN-SAINT ANDREW,33.722274,-117.867789
6488,MAIN-BERKELEY,33.724892,-117.867754
6490,MAIN-EDINGER,33.728024,-117.867717
6493,MAIN-MCFADDEN,33.735016,-117.867701
6496,MAIN-BISHOP,33.739941,-117.867609
6497,MAIN-CHESTNUT,33.74222,-117.867633
6498,MAIN-1ST,33.744961,-117.867577
6499,MAIN-4TH,33.74924,-117.867559
6500,MAIN-CIVIC CENTER,33.75115,-117.867518
6501,MAIN-10TH,33.75373,-117.867569
6502,MAIN-WASHINGTON,33.755383,-117.867517
6503,MAIN-15TH,33.757667,-117.86752
6504,MAIN-17TH,33.760504,-117.867448
6505,MAIN-20TH,33.762992,-117.86745
6506,MAIN-BUFFALO,33.765267,-117.867272
6507,MAIN-EDGEWOOD,33.769662,-117.867223
6508,MAIN-MEMORY,33.77384,-117.867162
6509,MAIN-MAIN PLACE,33.776048,-117.867548
6510,MAIN-MAIN PLACE,33.772081,-117.867565
6511,MAIN-BUFFALO,33.765218,-117.867665
6512,MAIN-20TH,33.762697,-117.86767
6513,MAIN-17TH,33.760547,-117.867725
6514,MAIN-15TH,33.757704,-117.867685
6515,MAIN-WASHINGTON,33.755833,-117.867746
6516,MAIN-10TH,33.753028,-117.867753
6517,MAIN-CIVIC CENTER,33.751158,-117.867748
6519,MAIN-5TH,33.748512,-117.867748
6521,MAIN-1ST,33.744773,-117.867763
6522,MAIN-CHESTNUT,33.742108,-117.867805
6523,MAIN-BISHOP,33.739566,-117.867806
6529,MAIN-EDINGER,33.727413,-117.867952
6530,MAIN-POMONA,33.724847,-117.867953
6531,MAIN-SAINT ANDREW,33.72223,-117.867984
6532,MAIN-SAINT GERTRUDE,33.71941,-117.868034
6534,MAIN-WARNER,33.715562,-117.868127
6535,MAIN-CENTRAL,33.713558,-117.868142
6537,MAIN-DYER,33.708074,-117.868211
6538,MAIN-ALTON,33.705375,-117.86823
6539,MAIN-COLUMBINE,33.702208,-117.868296
6540,MAIN-MACARTHUR,33.699659,-117.868374
6541,MAIN-MURPHY,33.697755,-117.868332
6542,MCFADDEN-SAIL,33.737911,-117.942944
6543,MCFADDEN-MAXINE,33.737985,-117.940363
6544,MCFADDEN-EUCLID,33.738062,-117.936723
6545,MCFADDEN-HARMON,33.738083,-117.932305
6546,MCFADDEN-NEWHOPE,33.738116,-117.929009
6547,MCFADDEN-SHANNON,33.738155,-117.923885
6548,MCFADDEN-HARBOR,33.738162,-117.918441
6549,MCFADDEN-JACKSON,33.738169,-117.915223
6550,MCFADDEN-MOHAWK,33.734999,-117.910172
6551,MCFADDEN-FAIRVIEW,33.734408,-117.906046
6552,MCFADDEN-SULLIVAN,33.734407,-117.902786
6553,MCFADDEN-CENTER,33.734382,-117.898419
6554,MCFADDEN-RAITT,33.734381,-117.894374
6555,MCFADDEN-PACIFIC,33.734383,-117.889351
6556,MCFADDEN-BRISTOL,33.734392,-117.885565
6558,MCFADDEN-SHELTON,33.734432,-117.880398
6559,MCFADDEN-FLOWER,33.734445,-117.876665
6560,MCFADDEN-VAN NESS,33.734394,-117.873176
6562,MCFADDEN-HICKORY,33.73349,-117.860703
6563,MCFADDEN-STANDARD,33.733485,-117.856782
6564,MCFADDEN-HATHAWAY,33.733546,-117.852724
6565,MCFADDEN-GRAND,33.733526,-117.84974
6566,MCFADDEN-WRIGHT,33.733623,-117.847334
6567,MCFADDEN-LYON,33.733617,-117.844363
6568,MCFADDEN-RITCHEY,33.733666,-117.841571
6569,MCFADDEN-WILLIAMS,33.73367,-117.838923
6570,MCFADDEN-VILLAGE,33.733695,-117.836496
6571,MCFADDEN-RAITT,33.734557,-117.894514
6572,MCFADDEN-LYON,33.733775,-117.845655
6573,MCFADDEN-LINWOOD,33.733757,-117.848074
6574,MCFADDEN-GRAND,33.733707,-117.850984
6575,MCFADDEN-HATHAWAY,33.7337,-117.853472
6576,MCFADDEN-STANDARD,33.733655,-117.856961
6577,MCFADDEN-CEDAR,33.733635,-117.858541
6578,MCFADDEN-OAK,33.733572,-117.862156
6579,MCFADDEN-SYCAMORE,33.734557,-117.869131
6580,MCFADDEN-BIRCH,33.734542,-117.871751
6581,MCFADDEN-VAN NESS,33.734528,-117.873321
6582,MCFADDEN-FLOWER,33.734551,-117.876217
6583,MCFADDEN-SHELTON,33.734535,-117.880603
6585,MCFADDEN-BRISTOL,33.734559,-117.885493
6586,MCFADDEN-PACIFIC,33.734614,-117.889573
6587,MCFADDEN-CENTER,33.734553,-117.898446
6588,MCFADDEN-SULLIVAN,33.734612,-117.902966
6589,MCFADDEN-FAIRVIEW,33.734654,-117.906343
6590,MCFADDEN-MOHAWK,33.73588,-117.910847
6591,MCFADDEN-RIVERVIEW MARKET,33.738435,-117.917087
6592,MCFADDEN-HARBOR,33.738366,-117.919693
6593,MCFADDEN-DENNIS,33.738368,-117.922155
6594,MCFADDEN-SHANNON,33.73839,-117.924613
6595,MCFADDEN-NEWHOPE,33.738361,-117.929175
6596,MCFADDEN-CORTA,33.738286,-117.933691
6597,MCFADDEN-EUCLID,33.738228,-117.937915
6598,MCFADDEN-MAXINE,33.738207,-117.940387
6599,MCFADDEN-SAIL,33.73813,-117.943234
6601,MEMORY-MAIN,33.772639,-117.866573
6603,MEMORY-BRISTOL,33.773216,-117.885284
6626,RAITT-MCFADDEN,33.734995,-117.89386
6627,RAITT-WISTERIA,33.737191,-117.893644
6628,RAITT-WILLITS,33.740194,-117.893727
6629,RAITT-CHESTNUT,33.742991,-117.892961
6630,RAITT-WALNUT,33.744812,-117.893045
6631,RAITT-SANTA ANA,33.747458,-117.893062
6636,RAITT-3RD,33.747063,-117.893248
6637,RAITT-1ST,33.745016,-117.893216
6638,RAITT-PINE,33.743342,-117.893208
6639,RAITT-WILLITS,33.739663,-117.893951
6640,RAITT-WISTERIA,33.736832,-117.893944
6641,RED HILL-WARNER,33.710912,-117.838183
6642,RED HILL-CARNEGIE,33.708328,-117.840715
6644,RED HILL-DYER,33.705383,-117.843698
6645,RED HILL-DEERE,33.70265,-117.846339
6648,ROSS-3RD,33.746526,-117.872412
6649,ROSS-4TH,33.747737,-117.872406
6651,ROSS-SANTA ANA,33.748193,-117.872579
6652,ROSS-3RD,33.746723,-117.872587
6666,SAINT GERTRUDE-SANTA FE,33.719502,-117.854714
6668,SAINT GERTRUDE-EASTWOOD,33.719643,-117.851428
6669,SAINT GERTRUDE-SANTA FE,33.719635,-117.854313
6676,SANTA ANA-SANTIAGO,33.752773,-117.856483
6677,SANTA ANA-FULLER,33.753469,-117.854811
6679,SANTA ANA-GRAND,33.754418,-117.852555
6681,SANTA ANA-SANTIAGO,33.752594,-117.857664
6696,STANDARD-SAINT GERTRUDE,33.71989,-117.856452
6698,STANDARD-SAINT ANDREW,33.722189,-117.856373
6699,STANDARD-OCCIDENTAL,33.72403,-117.856407
6700,STANDARD-EDINGER,33.727257,-117.856364
6701,STANDARD-WILSHIRE,33.730459,-117.856359
6702,STANDARD-MCFADDEN,33.733311,-117.856302
6703,STANDARD-WAKEHAM,33.737542,-117.856353
6704,STANDARD-BISHOP,33.739818,-117.856408
6705,STANDARD-CHESTNUT,33.742113,-117.857115
6706,STANDARD-BISHOP,33.739126,-117.856599
6707,STANDARD-WAKEHAM,33.73697,-117.856602
6708,STANDARD-MCFADDEN,33.733021,-117.856523
6709,STANDARD-HOBART,33.729619,-117.856543
6710,STANDARD-EDINGER,33.726268,-117.85662
6711,STANDARD-OCCIDENTAL,33.723983,-117.856633
6712,STANDARD-SAINT ANDREW,33.722026,-117.856656
6713,SUNFLOWER-MAIN,33.694262,-117.868683
6714,SUNFLOWER-ANTON,33.694286,-117.872509
6715,SUNFLOWER-BRISTOL,33.694374,-117.885961
6716,SUNFLOWER-PLAZA,33.69434,-117.890318
6717,SUNFLOWER-RAITT,33.696479,-117.898019
6718,SUNFLOWER-SMALLEY,33.696453,-117.900771
6719,SUNFLOWER-GREENVILLE,33.696354,-117.904521
6724,TUSTIN-4TH,33.74859,-117.834062
6726,TUSTIN-FRUIT,33.753157,-117.834128
6727,TUSTIN-WELLINGTON,33.755649,-117.834116
6728,TUSTIN-CATALINA,33.765048,-117.835659
6729,TUSTIN-SANTA CLARA,33.767502,-117.835654
6730,TUSTIN-FRANZEN,33.770072,-117.835648
6731,TUSTIN-FRANZEN,33.769807,-117.835933
6732,TUSTIN-SANTA CLARA,33.766729,-117.835946
6733,TUSTIN-CATALINA,33.764225,-117.835943
6734,TUSTIN-17TH,33.759129,-117.834481
6736,TUSTIN-WELLINGTON,33.754323,-117.834388
6737,TUSTIN-FRUIT,33.752499,-117.834387
6738,TUSTIN-6TH,33.750297,-117.834344
6739,TUSTIN-4TH,33.747758,-117.834304
6740,WARNER-HARBOR,33.713733,-117.919181
6741,WARNER-YALE,33.71378,-117.916367
6742,WARNER-SUSAN,33.714333,-117.913033
6743,WARNER-FAIRVIEW,33.715042,-117.907337
6744,WARNER-GREENVILLE,33.715168,-117.903641
6745,WARNER-DIAMOND,33.715236,-117.900594
6746,WARNER-RAITT,33.71536,-117.89566
6748,WARNER-PACIFIC,33.716041,-117.887622
6749,WARNER AND BRISTOL,33.716065,-117.884679
6750,WARNER-ROSEWOOD,33.716045,-117.882188
6751,WARNER-FLOWER,33.715983,-117.876294
6753,WARNER-VAN NESS,33.715963,-117.873238
6754,WARNER-BIRCH,33.715873,-117.870766
6755,WARNER-MAIN,33.715922,-117.867498
6756,WARNER-MAPLE,33.715916,-117.863499
6757,WARNER-HALLADAY,33.715855,-117.859571
6758,WARNER-STANDARD,33.715847,-117.856285
6759,WARNER-GRAND,33.71578,-117.850137
6760,WARNER-BROOKHOLLOW,33.715745,-117.847289
6761,WARNER-PULLMAN,33.713854,-117.841696
6763,WARNER-WRIGHT,33.716028,-117.847557
6764,WARNER-GRAND,33.716027,-117.851395
6765,WARNER-HATHAWAY,33.71609,-117.854254
6766,WARNER-STANDARD,33.716088,-117.857023
6767,WARNER-HALLADAY,33.716099,-117.859604
6768,WARNER-MAPLE,33.716089,-117.86405
6769,WARNER-MAIN,33.716181,-117.868494
